_id,additional,firstName,lastName,role,fullName,gnd,occupation
6504166ba47588ad6024a4e4,1922-2002,Erich,Aberle,Polizeipräsident,"Aberle, Erich",1075739152,Schauspieler
6504166ba47588ad6024a4e5,,August,Abweser,Bedienter,August Abweser,,Schauspieler
6504166ba47588ad6024a4f0,,Ferdinand,Adam,Kammerdiener des Präsidenten,"Adam, Ferdinand",1326934384,Schauspieler
6504166ba47588ad6024a4f3,"1752-1807, geborene Jaquet d.Ä.",Maria Anna,Adamberger,Eleonore,"Adamberger, Maria Anna",132464616,Schauspieler
6504166ba47588ad6024a4f2,"1790-1867, Hofschauspielerin",Antonie,Adamberger,Germania,"Adamberger, Antonie",118646915,Schauspieler
6504166ba47588ad6024a4f4,,Louis,Adami,Samuel,Louis Adami,,Schauspieler
6504166ba47588ad6024a4f8,eigtl. Adolf Foglar,,Adolphi,Buyk,Adolphi,,Schauspieler
6504166ba47588ad6024a4e8,geb. Matras (1828-1878),Fanny,Aigner,Ernestine,"Matras, Fanny",1328734765,Schauspieler
6504166ba47588ad6024b281,,Zoe,Akins,,Zoe Akins,,Schauspieler
6504166ba47588ad6024a4ec,1874-1980,Rosa,Albach-Retty,Eva,"Albach-Retty, Rosa",118501356,Schauspieler
6504166ba47588ad6024a4ed,1906-1967,Wolfgang,Albach-Retty,Der Milchstrassenmann,"Albach-Retty, Wolf",130067989,Schauspieler
6504166ba47588ad6024a4ee,,Herr,Albert,1. Freiwilliger,Herr Albert,,Schauspieler
6504166ba47588ad6024a4fd,"1856-1893, Hofschauspielerin",Hermine,Albrecht,Helouin,"Albrecht, Hermine",116279745,Schauspieler
66c10795797f4aaa6ae1a13a,,Edmonda,Aldini,Clitennestra,Edmonda Aldini,,Schauspieler
6504166ba47588ad6024b286,,Vittorio,Alfieri,,"Alfieri, Vittorio",11864808X,Schauspieler
6504166ba47588ad6024a506,,Lisi,Allan,Krankes Mädchen,Lisi Allan,,Schauspieler
6504166ba47588ad6024a50e,,Harry,Alsen,Bellmaus,"Alsen, Harry",1099862434,Schauspieler
6504166ba47588ad6024a517,,Fritz,Alten,Osrik,"Alten, Fritz",132693662X,Schauspieler
6504166ba47588ad6024a51b,1844-1910,Josef,Altmann,Don Eusebio,"Altmann, Josef",116295015,Schauspieler
651691d696c724dc0090c1e3,,Alexandra,Altmann,Karkhan,"Altmann, Alexandra",132128640,Schauspieler
6504166ba47588ad6024b28e,,Axel von,Ambesser,Bearbeitung,"Ambesser, Axel von",118833448,Schauspieler
6504166ba47588ad6024a50b,,Ernst,Anders,Telemach,"Anders, Ernst",1054557241,Schauspieler
671615e8f135e6832011d77b,,Hans Christian,Andersen,,"Andersen, Hans Christian",118502794,Schauspieler
6504166ba47588ad6024a510,1888-1968,Ludwig,Andersen,Ein Zeitungsverkäufer,"Andersen, Ludwig",1326937596,Schauspieler
6504166ba47588ad6024a511,,Paul,André,Buyk,Paul André,,Schauspieler
6504166ba47588ad6024a523,,Rosa,Anschütz,Käthchen,"Anschütz, Rosa",130091227,Schauspieler
6504166ba47588ad6024a521,1785-1865,Heinrich,Anschütz,Rätin,"Anschütz, Heinrich",116014180,Schauspieler
6504166ba47588ad6024b5f6,,Roderich,Anschütz,,"Anschütz, Roderich",116312416,Schauspieler
6504166ba47588ad6024a519,"1819-1895, verehel. Koberwein",Auguste,Anschütz,Rätin,"Anschütz, Auguste",116312319,Schauspieler
6504166ba47588ad6024a51d,1797-1855,Eduard,Anschütz,"Horatio, Hamlets Freund","Anschütz, Eduard",116312327,Schauspieler
6504166ba47588ad6024a51f,"1797-1866, geb. Butenop",Emilie,Anschütz,Rätin,"Anschütz, Emilie",116312335,Schauspieler
6504166ba47588ad6024a524,1881-1945,Helene,Ansion,"Benjamine, dessen Tochter",Helene Ansion,,Schauspieler
6504166ba47588ad6024a530,,Anna,Ardt,Babette,Anna Ardt,,Schauspieler
651691d696c724dc0090c1f8,,Elisabeth,Aref,mit,Elisabeth Aref,,Schauspieler
6504166ba47588ad6024a531,,Peter,Arens,"Don Floriano, ein Edelmann",Peter Arens,,Schauspieler
6504166ba47588ad6024b5fe,,Frangois Huguet,Armand,,Frangois Huguet Armand,,Schauspieler
6504166ba47588ad6024b5ff,,Paul,Armont,,"Armont, Paul",105636033X,Schauspieler
6504166ba47588ad6024a51c,1842-1910,Carl,Arnau,Geist von Hamlets Vater,"Arnau, Karl",116341831,Schauspieler
6504166ba47588ad6024a528,,Wilhelm,Arndt,Marecat,Wilhelm Arndt,,Schauspieler
6504166ba47588ad6024a520,1861-1941,Ernst,Arndt,Marecat,Ernst Arndt,,Schauspieler
6504166ba47588ad6024a529,,Angelica,Arndts,Eine Jumpfer,"Arndts, Angelica",116344350,Schauspieler
6504166ba47588ad6024a52b,,Edeltraude,Arnoscht,"Anneliese, ihr Kind",Edeltraude Arnoscht,,Schauspieler
6504166ba47588ad6024a52d,,Marie,Arnsburg,Heldensinn,"Arnsburg, Marie",116352418,Schauspieler
6504166ba47588ad6024a52c,1816-1891,Friedrich Louis,Arnsburg,Präsident von Stein,"Arnsburg, Ludwig",116352396,Schauspieler
6504166ba47588ad6024a535,geb. Erhart,Anna,Arth,"Babette, Dienstmädchen im Hause des Rats",Anna Arth,,Schauspieler
6504166ba47588ad6024a543,1886-1958,Raoul,Aslan,Mars,"Aslan, Raoul",118504681,Schauspieler
690c5f8a52365fce4c987d8d,,Edward,Atienza,Ein Narr,Edward Atienza,,Schauspieler
690c5f7b52365fce4c987d54,,Rosalind,Atkinson,Eine Amme,Rosalind Atkinson,,Schauspieler
6504166ba47588ad6024a548,,Blanche,Aubry,Le phantome de Marseille,"Aubry, Blanche",134872843,Schauspieler
690c5ee352365fce4c987b13,,Maxine,Audley,"Tamora,Königin der Goten","Audley, Maxine",142263788,Schauspieler
6504166ba47588ad6024a549,1923-2004,Erich,Auer,Die heiligen drei Könige von Totenleben (Lernert-Holenia),"Auer, Erich",11637697X,Schauspieler
6504166ba47588ad6024b60b,,Raoul,Auernheimer,Deutsch,"Auernheimer, Raoul",118505033,Schauspieler
6504166ba47588ad6024b60c,,Emile,Augier,,"Augier, Emile",119493020,Schauspieler
65dca23433d0e71d3f837ea3,,Josepha,Aurnhammer,,"Aurnhammer, Josephine",122364821,Schauspieler
664333972ab4d9095f03514b,,Marianne,Austerlitz,Fritz,"Austerlitz, Marianne",1021277576,Schauspieler
6504166ba47588ad6024b298,,Cornelius von,Ayrenhoff,,"Ayrenhoff, Cornelius von",118869647,Schauspieler
6504166ba47588ad6024a54b,,Herr,Bablam,Jüngerer Chor,Herr Bablam,,Schauspieler
6504166ba47588ad6024a54e,1920-1925,Kaspar,Bach,Ein Diener,"Bach, Kaspar",13181107X,Schauspieler
66be7d32797f4aaa6a8f1ad4,,Bele,Bachem,Bühnenbild,"Bachem, Bele",118651498,Schauspieler
6504166ba47588ad6024a555,,Willi,Bahner,Bühnenbild,"Bahner, Willi",1017915350,Schauspieler
6504166ba47588ad6024b29f,,Hermann,Bahr,,"Bahr, Hermann",118505955,Schauspieler
6912042ddd3949980ba0dc0b,,Paul,Ballantyne,Refugees and Conveeners,Paul Ballantyne,,Schauspieler
6596f7e751cd38b4102f2c3e,,,Ballettgruppe Pfundmayr,Tänze,Ballettgruppe Pfundmayr,,Schauspieler
6504166ba47588ad6024a568,1898-1978,Ewald,Balser,Es lesen,"Balser, Ewald",116046163,Schauspieler
6504166ba47588ad6024a56d,1897-1982,Vera,Balser-Eberle,1. Choretide,"Balser-Eberle, Vera",1017960771,Schauspieler
6504166ba47588ad6024a55c,"1793-1878, Hofsch.",Anna Maria,Bandini,"Ernestine, seine Tochter",Anna Maria Bandini,,Schauspieler
6716137e1154ae2a37b10022,,Peter,Bandl,Licht,Peter Bandl,,Schauspieler
6504166ba47588ad6024b2a6,,Theodore Faullain de,Banville,,"Banville, Théodore de",119080389,Schauspieler
665391322ab4d9095f3345de,,Emilie,Barbolani,Carl,Emilie Barbolani,,Schauspieler
6504166ba47588ad6024a565,auch Barbolani,Josef,Barbolany,Kohl,Josef Barbolany,,Schauspieler
6504166ba47588ad6024a569,,Marie,Barkany,Judith,"Barkany, Marie",116057378,Schauspieler
6504166ba47588ad6024a56a,,Herr,Barko,Diener,Herr Barko,,Schauspieler
6504166ba47588ad6024a56b,,Ludwig,Barnay,Lord Rochester,"Barnay, Ludwig",118652575,Schauspieler
69120b1ddd3949980ba24d92,,Barbara,Barrie,AnnieSullivan,"Barrie, Barbara",1081104325,Schauspieler
6504166ba47588ad6024b2ab,,Theodore,Barrière,,"Barrière, Théodore",101494866,Schauspieler
6504166ba47588ad6024a570,1858-1939,Agathe,Barsescu,"Ophelia, Tochter des Polonius","Bârsescu, Agatha",116062207,Schauspieler
6504166ba47588ad6024a574,,Anna,Bartelmann,Clarisse,"Bartelmann, Anna",130103365,Schauspieler
6504166ba47588ad6024a57f,,Kurt,Barvicius,Prinz Sigismund,Kurt Barvicius,,Schauspieler
6504166ba47588ad6024a581,,Felix,Basch,Rosenkranz,"Basch, Felix",1017960879,Schauspieler
6504166ba47588ad6024b2ae,,Gerdt von,Basewitz,,Gerdt von Basewitz,,Schauspieler
6504166ba47588ad6024a582,1853-1895,Carl,Bassen,Fortinbras,"Busse, Karl",13012480X,Schauspieler
6504166ba47588ad6024a583,,Albert,Bassermann,Wallenstein,"Bassermann, Albert",118653407,Schauspieler
690c5e0252365fce4c98787c,,Clem,Batsford,Assistant Technician,Clem Batsford,,Schauspieler
6504166ba47588ad6024b2b3,,Wolf Graf von,Baudissin,Deutsch,"Baudissin, Wolf von",117768774,Schauspieler
6504166ba47588ad6024a58e,1843-1937,Auguste,Baudius,Katharina von Rosen,"Wilbrandt-Baudius, Auguste",117378186,Schauspieler
6504166ba47588ad6024a58f,,Carl Friedrich,Baudius,Vansen,"Baudius, Karl Friedrich",14352609X,Schauspieler
6504166ba47588ad6024a57a,,Josef,Bauer,Kohl,Josef Bauer,,Schauspieler
661e553f21b0fcd2e65bb4b8,"1834 Russische Hofschauspielerin, 1837-1839 Schauspielerin am sächsischen Hoftheater",Caroline,Bauer,Katharina,Caroline Bauer,,Schauspieler
6504166ba47588ad6024a578,Erni,Ernestine,Bauer,Claudette Fleury,"Bäumlein, Ernestine von",1124087559,Schauspieler
6504166ba47588ad6024a577,1853-1898,Anna,Bauer,Frau Laroque,Anna Bauer,,Schauspieler
6504166ba47588ad6024a594,,Karl,Bauer (auch Baumeister),Freiwillige,Karl Baumeister (Bauer),,Schauspieler
6504166ba47588ad6024b610,,Eduard von,Bauernfeld,,"Bauernfeld, Eduard von",118507400,Schauspieler
6504166ba47588ad6024b612,,Alexander,Baumann,,"Baumann, Alexander",118507451,Schauspieler
6504166ba47588ad6024a596,1928-1932,Maria,Baumeister,Viertes Sternchen,Maria Baumeister,,Schauspieler
6504166ba47588ad6024a598,,Wilhelm,Baumeister,Ringelstern,"Baumeister, Wilhelm",116089814,Schauspieler
6504166ba47588ad6024a58d,1828-1917,Bernhard,Baumeister,Sittig,"Baumeister, Bernhard",118869272,Schauspieler
6504166ba47588ad6024a57b,1895-1932,Karl,Baumeister (Bauer),Piepenbrink,Karl Baumeister (Bauer),,Schauspieler
6504166ba47588ad6024a59a,1844-1925,Karl,Baumgartner,1. Gerichtsdiener,Karl Baumgartner,,Schauspieler
6504166ba47588ad6024a599,1965-1968,Franz,Baumgartner,Herren und Damen aus dem Publikum,Franz Baumgartner,,Schauspieler
6504166ba47588ad6024a5ad,,Hans,Baur,Ein Fremder,"Baur, Hans",120360446,Schauspieler
6504166ba47588ad6024a59d,,Friedrich,Bayer,Louis,Friedrich Bayer,,Schauspieler
6601e05221b0fcd2e6b6439b,1780-1860,Franz Rudolf,Bayer,Jean,"Bayer, Rudolf",119328321,Schauspieler
655672180080658502bfb4f4,1833-1898,Friedrich Wilhelm,Bayer,Diener,"Bayer, Friedrich Wilhelm",130099368,Schauspieler
6504166ba47588ad6024a59f,,Maria,Bayer-Bürk,Viola,"Bayer-Bürck, Marie",116097191,Schauspieler
6504166ba47588ad6024b615,,Rudolf,Bayr,,"Bayr, Rudolf",120992345,Schauspieler
65d5c2dc33d0e71d3f705584,,Fräulein,Becker,Dienerin,Fräulein Becker,,Schauspieler
6504166ba47588ad6024a5ab,1803-1866,Friedrich,Beckmann,Zabern,Friedrich Beckmann,,Schauspieler
6504166ba47588ad6024b61e,,Albert,Beckmann,Deutsch,Albert Beckmann,,Schauspieler
6504166ba47588ad6024b623,,Richard,Beer-Hofmann,Regie,"Beer-Hofmann, Richard",118654756,Schauspieler
653c3296008065850286c019,,Ludwig van,Beethoven,Musik,"Beethoven, Ludwig van",118508288,Schauspieler
6654bac62ab4d9095f692b2d,Gastspielerin vom Stadttheater Breslau,Julie,Behre,"Johanna, seine Tochter","Behre, Julia",116110422,Schauspieler
6504166ba47588ad6024bcdf,,Dr. Leo,Bei,Kostüme,Dr. Leo Bei,,Schauspieler
690c5d6852365fce4c98774d,,Floy,Bell,Assistant Manager,Floy Bell,,Schauspieler
6504166ba47588ad6024a5bf,,Emilie,Bella,Ein Mädchen,Emilie Bella,,Schauspieler
6504166ba47588ad6024a5c1,,Marie,Bella,"Fritz, deren Kind",Marie Bella,1234159260,Schauspieler
6504166ba47588ad6024b2b4,,Roderich,Benedix,,"Benedix, Roderich",118658166,Schauspieler
6504166ba47588ad6024a5cc,1832-1872,Ludowika,Benedix,"Eulalie, dessen Frau",Ludowika Benedix,,Schauspieler
691205e3dd3949980ba0dc4a,,Vera,Benlian,Refugees and Conveeners,Vera Benlian,,Schauspieler
6504166ba47588ad6024a5b7,,Regina,Berg,Fritz,"Berg, Regina",1037317327,Schauspieler
6504166ba47588ad6024a5b6,,Ottilie,Berg,Mademoiselle Dangeville,Ottilie Berg,,Schauspieler
6504166ba47588ad6024b2ba,Pseud. f. Marie Gordon,Alexander,Bergen,Deutsch,"Bergen, Alexander",1327607085,Schauspieler
6504166ba47588ad6024a5ca,,Josef,Berger,Hauptmann,Josef Berger,,Schauspieler
6504166ba47588ad6024a5c8,,Fritz,Berger,Goldoni,Fritz Berger,,Schauspieler
6504166ba47588ad6024b2bb,,Alfred von,Berger,Diener des Marschalls,"Berger, Alfred, Freiherr von",118655930,Schauspieler
6504166ba47588ad6024b2bc,,Carl Philipp,Berger,2. Ressourcengast,"Berger, Karl Philipp",132493446,Schauspieler
6504166ba47588ad6024a5c6,,Alois,Berger,Ein Arbeiter,Alois Berger,,Schauspieler
6504166ba47588ad6024a5d5,,Erika,Berghöfer,"Szene aus Alfred Farau's Drama ""Franz Grillparzer""","Berghöfer, Erika",1032890959,Schauspieler
6504166ba47588ad6024bf26,,Martin,Bergmann,Bambergischer Reiter,Martin Bergmann,,Schauspieler
6504166ba47588ad6024a5dc,,Wilhelm,Bergmann,1. Reiter,Wilhelm Bergmann,,Schauspieler
6504166ba47588ad6024b2bf,1742- 1804,Johann Baptist,Bergopzoom,Rota,"Bergopzoomer, Johann Baptist",100337910,Schauspieler
6504166ba47588ad6024a5ec,,Marga,Bernard (Schwarzacher),Eine andere Mutter,Marga Bernard (Schwarzacher),,Schauspieler
6504166ba47588ad6024a5f4,,Herta,Berndt,Annelieses Sternchen,Herta Berndt,,Schauspieler
6504166ba47588ad6024b2cb,,Julius,Berstl,Samuel,"Berstl, Julius",118656651,Schauspieler
6504166ba47588ad6024a5da,,Edith,Bertschinger,4. Mädchen,"Bertschinger, Edith",1309030219,Schauspieler
6504166ba47588ad6024a5e4,1897-1959,Ulrich,Bettac,König Prusias,"Bettac, Ulrich",11615571X,Schauspieler
6504166ba47588ad6024a5f1,,Therese,Biedermann,Blutiges Kind,"Biedermann, Therese",1089401353,Schauspieler
6504166ba47588ad6024a5f5,,Albert,Biesantz,Lucianus,"Biesantz, Albert",1327096056,Schauspieler
6504166ba47588ad6024a603,1937-1939,Julia,Binder,Junges Weib in Moskau,Julia Binder,,Schauspieler
6504166ba47588ad6024a602,,Fräulein,Binder,Belinde,Fräulein Binder,,Schauspieler
6504166ba47588ad6024b62f,"pseudonym: Waldherr, Willibald",Charlotte,Birch-Pfeiffer,,"Birch-Pfeiffer, Charlotte",118658875,Schauspieler
6504166ba47588ad6024a5fd,,Anna,Blaha,Mädchen,"Blaha, Anna",116198923,Schauspieler
6504166ba47588ad6024a5fe,1897-1906,Emma,Blaha,"Christine Oyadec, ein Bauernmädchen",Emma Blaha,,Schauspieler
6504166ba47588ad6024a605,,Georg,Blaim,1. Jagdfreund,Georg Blaim,,Schauspieler
690c5e8452365fce4c9879cf,,Michael,Blakemore,Ein römischer Hauptmann,Michael Blakemore,,Schauspieler
6504166ba47588ad6024a60c,,Agnes,Blattner,Fritz,Agnes Blattner,,Schauspieler
6504166ba47588ad6024a61b,1829-1894,Sigmund,Bleibtreu,Hauptmann,"Bleibtreu, Sigismund",143906283,Schauspieler
6504166ba47588ad6024a612,1868-1958,Hedwig,Bleibtreu (Römpler-Bleibtreu),Gertrude,"Bleibtreu, Hedwig",116201304,Schauspieler
690c5d3b52365fce4c98770e,,William,Blezard,Assistenz,"Blezard, William",1146716842,Schauspieler
662a607646b3b9baaf1ec87e,,Ernst,Bloch,,Ernst Bloch,,Schauspieler
6504166ba47588ad6024b638,,Robert,Blum,Kammerdiener Wallensteins,Robert Blum,,Schauspieler
6504166ba47588ad6024a621,,Fritz,Blum,Gerichtsbeamter,"Blum, Fritz",1327098326,Schauspieler
6504166ba47588ad6024a623,,Anna,Bock,"Babette, Dienstmädchen im Hause des Rates",Anna Bock,,Schauspieler
6504166ba47588ad6024a625,auch Botgorschek,Marie,Bodgorschek,Trudchen,Marie Bodgorschek,,Schauspieler
6504166ba47588ad6024a626,,Friederike,Bognár,Dessen Frau,"Bognár, Friederike",116230150,Schauspieler
69120441dd3949980ba0dc11,,Joseph,Boland,Anagnos,Joseph Boland,,Schauspieler
653f45bf00806585029666bf,1808-1851,Anton Carl,Bolzmann,Busch,Anton Carl Bolzmann,,Schauspieler
6566529f0080658502f31887,,Ferdinand,Bonn,Abdallah,"Bonn, Ferdinand",116241632,Schauspieler
6504166ba47588ad6024a628,,Wilhelm,Borchert,Aus den Essays: Corrida,Wilhelm Borchert,,Schauspieler
66c107ce797f4aaa6ae1a17d,,Giulio,Bosetti,Pilade,"Bosetti, Giulio",1061578909,Schauspieler
6504166ba47588ad6024b2dc,,Carl,Bosse,Deutsch,"Bosse, Carl",1019051760,Schauspieler
6504166ba47588ad6024bf35,,Jan,Bosse,Regie,Jan Bosse,,Schauspieler
6504166ba47588ad6024a62f,1833-1919,Marie,Bossler (Boßler),Katharina,"Boßler, Marie",1242185720,Schauspieler
660fb9ea21b0fcd2e661d38c,,Dlle,Botgorscheck,Trudchen,Dlle Botgorscheck,,Schauspieler
691209abdd3949980ba15939,,Paul,Bowles,Musik,"Bowles, Paul",11865960X,Schauspieler
651691d696c724dc0090c2c0,,Vitan,Bozinovski,und,Vitan Bozinovski,,Schauspieler
6504166ba47588ad6024a638,1758-1831,Franz,Brabbee,Michel,Franz Brabbee,,Schauspieler
6504166ba47588ad6024a63e,,Hans,Brahm,Regie,"Brahm, Hans",1274132282,Schauspieler
6504166ba47588ad6024b2e4,,Moritz Ritter von,Brahm,Deutsch,Moritz Ritter von Brahm,,Schauspieler
6504166ba47588ad6024a63f,1903-1904,Jaques,Brammer,Der König (Zwischenspiel),Jaques Brammer,,Schauspieler
6504166ba47588ad6024b2e6,,Johann Christian,Brandes,,"Brandes, Johann Christian",118673165,Schauspieler
6504166ba47588ad6024b2ea,"Pseud. Paoli, Betty",Elisabeth,Branitz,Deutsch,"Schipp von Branitz, Elisabeth",1047396521,Schauspieler
6504166ba47588ad6024a647,,Ida,Branko,Friederike,Ida Branko,,Schauspieler
6504166ba47588ad6024a62d,1884-1899,Leopoldine,Bransch,Bertha,Leopoldine Bransch,,Schauspieler
6504166ba47588ad6024a62c,1893-1926,Anna,Brantsch,Bertha,Anna Brantsch,,Schauspieler
6504166ba47588ad6024a634,,Friedrich,Braun,"Der Chor, bestehend aus den Mannen der Feuerwehr",Friedrich Braun,,Schauspieler
6504166ba47588ad6024a63c,1899-1971,Viktor,Braun,Der Pfarrer,"Braun, Viktor",130114170,Schauspieler
6504166ba47588ad6024b2f0,,,Braun,,Braun,,Schauspieler
6504166ba47588ad6024a648,,Auguste,Brede,Theudelinde,"Brede, Auguste",116440171,Schauspieler
69120450dd3949980ba0dc14,,Romney,Brent,Doctor,"Brent, Romney",1062323149,Schauspieler
6504166ba47588ad6024b2f7,,Fr.,Bresemann,Deutsch,"Bresemann, Friedrich",13999873X,Schauspieler
662e443246b3b9baaf15cdd2,vom Stadtheater Frankfurt,Herr,Breuer,Uriel Acosta,"Breuer, Herr",1050427319,Schauspieler
6504166ba47588ad6024a656,,Louise,Brion,"Jenny, Kammermädchen","Brion, Louise",1327106485,Schauspieler
6504166ba47588ad6024a657,,Antonio,Brioschi,Bühnenbild,"Brioschi, Antonio",144043211,Schauspieler
6504166ba47588ad6024b64b,1745-1812,Johann Franz Hieronymus,Brockmann,Odoardo,"Brockmann, Johann Franz Hieronymus",116553456,Schauspieler
6504166ba47588ad6024a65d,1919-1990,Jochen,Brockmann,Kaplan Gregor v. Schigorsky,"Brockmann, Jochen",1019512547,Schauspieler
6504166ba47588ad6024a65f,1740-1793,Theresia Maria,Brockmann,"Pauline, Kammerfrau der Gräfinn","Brockmann, Therese",135647355,Schauspieler
6912033ddd3949980ba0dbe2,,James,Broderick,Her Son,James Broderick,,Schauspieler
690c5cf952365fce4c9876c5,,Peter,Brook,Musik,Peter Brook,,Schauspieler
67161462f135e6832011b3f4,,Jakob,Brossmann,Bühne,"Brossmann, Jakob",1123231397,Schauspieler
6504166ba47588ad6024a650,,Rudolf,Bruffel,"Fritz, sein Sohn",Rudolf Bruffel,,Schauspieler
6504166ba47588ad6024a64e,,Inge,Brücklmeier,Veronika,"Brücklmeier, Inge",1061988643,Schauspieler
662632bd46b3b9baaf55be8b,Gast vom Stadttheater Hamburg,Herr,Brüning,Doktor Wespe,Herr Brüning,,Schauspieler
6504166ba47588ad6024a666,1809-1873,Josef,Buel,Francisco,"Buel, Josef",1317239369,Schauspieler
6504166ba47588ad6024b658,,Emmerich von,Bukovics,"Christian Thimotheus Bloom, Großkaufmann","Bukovics von Kiss-Alacska, Emmerich",11715380X,Schauspieler
6504166ba47588ad6024a66b,"1834-1888, Hofschauspieler",Karl,Bukowics,Rat Zabern,"Bukovics von Kiss-Alacska, Carl",117153818,Schauspieler
6504166ba47588ad6024b659,,Edward Lord Lytton,Bulwer,,"Lytton, Edward Bulwer Lytton",11866493X,Schauspieler
6504166ba47588ad6024a678,,Maria,Burg,"Margot, Blumenmädchen","Burg, Maria",12624409X,Schauspieler
690c5ddb52365fce4c987810,,Raymond,Burge,Chief Technician,Raymond Burge,,Schauspieler
6504166ba47588ad6024a67a,,Carl,Burggraf,Hirt,"Burggraf, Carl",117168114,Schauspieler
6504166ba47588ad6024a67b,,Hermann,Burghart (Burghardt),Bühnenbild,"Burghart, Hermann",143594451,Schauspieler
6504166ba47588ad6024a67c,,Karl,Burgstaller,Prinz Albert von Sachsen-Koburg,"Burgstaller, Karl",132711044X,Schauspieler
6504166ba47588ad6024a671,1926-2011,Gandolf,Buschbeck,"Hoppel, ein junger Hase","Buschbeck, Gandolf",1130708659,Schauspieler
6504166ba47588ad6024a675,auch Jeanne,Johanna,Buska,Katharina,"Buska, Johanna",117183199,Schauspieler
6716137e1154ae2a37b10091,,Gabriella,Bussacker,Dramaturgie,"Bußacker, Gabriella",1090896301,Schauspieler
6624d0a746b3b9baaf9e7dff,Gast vom Dessauer Hoftheater,Herr,Butterweck,Adam,Herr Butterweck,,Schauspieler
663f40892ab4d9095f1b450d,,Auguste,Bärendorf,"Adrienne Lecouvreur, Mitglied der Comédie française","Bärndorf von Bauerhorst, Auguste von",116036907,Schauspieler
6504166ba47588ad6024b627,,Adolphe,Bélot,,Adolphe Bélot,,Schauspieler
6603397621b0fcd2e60e309d,Gast des leipziger Nationaltheaters,Mlle.,Böhler d.j.,Floretta,Mlle. Böhler d.j.,,Schauspieler
660338f021b0fcd2e60db5f4,Gast des leipziger Nationaltheaters,Mlle.,Böhler d.Ä.,Donna Diana,Mlle. Böhler d.Ä.,,Schauspieler
65114f857e379d5809c0101c,1928-1930,Else,Böhm,Die Kühdirn,"Böhm, Else",1334097240,Schauspieler
65425b5e0080658502aaf108,,Heinrich,Börnstein,Deutsch,"Börnstein, Heinrich",118810715,Schauspieler
65845aa051cd38b410e9518e,,Georg,Büchner,,"Büchner, Georg",118516906,Schauspieler
66be77ad797f4aaa6a8f1720,,Paul,Bühlmann,Zöllner,"Bühlmann, Paul",134219511,Schauspieler
6561f7920080658502cf3089,,Isabella von,Bünau,Elsa,Isabella von Bünau,,Schauspieler
663612832ab4d9095f1f587f,vom Stadttheater zu Hamburg,Herr,Bürde,"Hamlet, Sohn des vorigen, und Neffe des gegenwärtigen Königs",Herr Bürde,,Schauspieler
6504166ba47588ad6024a6bb,,"(KORDEL), Christine",CORDEEL,"Jack, Jockey","(KORDEL), Christine CORDEEL",,Schauspieler
6651f10b2ab4d9095f2fc0f6,,Franz,Cache,Wanderer,Franz Cache,,Schauspieler
6504166ba47588ad6024a681,1770-1841,Josef,Caché,"Stiefel, sein Reitknecht","Caché, Josef",103411431X,Schauspieler
673fb76bada7feeef6e48a67,,Herr,Calliano,"Comtois, Diener",Herr Calliano,,Schauspieler
6504166ba47588ad6024b300,,Albert,Camus,,"Camus, Albert",118518739,Schauspieler
6504166ba47588ad6024b302,,Erneste,Capendu,,Erneste Capendu,,Schauspieler
6504166ba47588ad6024a68c,1846 - 1896,Karl (eig Carl Ritter von Caro),Carode,Senden,Karl (eig Carl Ritter von Caro) Carode,,Schauspieler
6504166ba47588ad6024a68d,,Herr,Carpano,Dessen Sohn,Herr Carpano,,Schauspieler
65b8ed394cfe378558634e02,,Fiorenzo,Carpi,Musik,"Carpi, Fiorenzo",123394384,Schauspieler
6912047bdd3949980ba0dc1b,,Ethel,Casey,Refugees and Conveeners,"Casey, Ethel",1025883470,Schauspieler
6504166ba47588ad6024bf47,,Frank,Castorf,Inszenierung,"Castorf, Frank",119197790,Schauspieler
65a1e9f84cfe378558dd5216,,Otto,Cermak,Bühnenbild,Otto Cermak,,Schauspieler
6504166ba47588ad6024b317,,Sébastien Roche Nicolas,Chamfort,,"Chamfort, Sébastien Roch Nicolas",118675516,Schauspieler
6504166ba47588ad6024a68f,a. G. aus München,Adolf,Christen,Ringelstern,"Christen, Adolf",116508701,Schauspieler
6504166ba47588ad6024a690,,Fräulein,Christien,"Jane Eyre, eine Waise",Fräulein Christien,,Schauspieler
691202f6dd3949980ba0dbd8,,Marcella,Cisney,Regie,Marcella Cisney,,Schauspieler
6504166ba47588ad6024a69b,1861-1918,Hans,Claar,Rosenkranz,"Claar, Hans",116524693,Schauspieler
6912060ddd3949980ba0dc51,,Nancy,Clare,Refugees and Conveeners,Nancy Clare,,Schauspieler
690c5dbb52365fce4c9877d7,,Colin,Clark,Assistant Stage Manager,Colin Clark,,Schauspieler
6504166ba47588ad6024b66c,,Paul,Claudel,,"Claudel, Paul",118521039,Schauspieler
67c1882930450db5f651d5de,,Pierre,Claudel,Gedenkrede,"Claudel, Pierre",1218082771,Schauspieler
6504166ba47588ad6024a6a1,1878-1951,Elvira,Clemens,"Mad. Pavoni, eine Tänzerin","Bach-Clemens, Elvira",124397883X,Schauspieler
6504166ba47588ad6024b671,,Jean,Cocteau,,"Cocteau, Jean",118521349,Schauspieler
673fb6e8ada7feeef6e48a22,,Herr,Colas,Türsteher,Herr Colas,,Schauspieler
691209d5dd3949980ba15977,,Nancy,Coleman,Her Daugther,"Coleman, Nancy",1195663994,Schauspieler
